year,county_code,district_code,school_code,county_name,district_name,school_name,district_type,school_type,ed_option_type,nslp_status,charter,charter_num,charter_funding,irc,low_grade,high_grade,total_enrollment,frpm,foster,tribal_foster_youth,homeless,migrant_program,direct_certification,unduplicated_frpm_eligible_count,english_learner,calpads_upc_count,calpads_fall1_cert,charter_dummy,school_type_num,ed_option_type_num,nslp_status_num,charter_funding_num,irc_num,low_grade_num,high_grade_num,calpads_fall1_cert_num,cds
23,19,64568,0000000,Los Angeles,Glendale Unified,,Unified School District,,,,,,,,,,24454,11356,50,0,1088,0,6567,11644,5252,13016,Y,,,,,,,,,1,19645680000000
23,19,64576,0000000,Los Angeles,Glendora Unified,,Unified School District,,,,,,,,,,6522,1703,29,0,25,0,1460,2764,378,2874,Y,,,,,,,,,1,19645760000000
23,19,64584,1996305,Los Angeles,Gorman Joint,Gorman Learning Center,Elementary School District,K-12 Schools (Public),Traditional,,Yes,0285,Directly funded,Y,K,12,1184,0,13,0,14,0,436,455,30,467,Y,1,12,10,,1,1,14,12,1,19645841996305
23,19,64584,0000000,Los Angeles,Gorman Joint,,Elementary School District,,,,,,,,,,81,49,0,0,1,0,33,51,20,53,Y,,,,,,,,,1,19645840000000
23,19,64592,0100354,Los Angeles,Hawthorne,Hawthorne Math and Science Academy,Elementary School District,High Schools (Public),Traditional,CEP,Yes,0523,Locally funded,N,9,12,534,171,0,0,0,0,234,395,46,399,Y,1,7,10,2,2,0,9,12,1,19645920100354
23,19,64592,0000000,Los Angeles,Hawthorne,,Elementary School District,,,,,,,,,,6559,2024,34,0,32,0,3571,5464,1867,5735,Y,,,,,,,,,1,19645920000000
23,19,64600,0000000,Los Angeles,Hermosa Beach City Elementary,,Elementary School District,,,,,,,,,,1274,55,1,0,2,0,65,92,33,117,Y,,,,,,,,,1,19646000000000
23,19,64626,0000000,Los Angeles,Hughes-Elizabeth Lakes Union Elementary,,Elementary School District,,,,,,,,,,158,1,0,0,10,0,49,53,4,56,Y,,,,,,,,,1,19646260000000
23,19,64634,1996586,Los Angeles,Inglewood Unified,Animo Inglewood Charter High,Unified School District,High Schools (Public),Traditional,Provision 2,Yes,0432,Directly funded,Y,9,12,621,573,2,0,50,0,345,574,78,574,Y,1,7,10,5,1,1,9,12,1,19646341996586
23,19,64634,1996529,Los Angeles,Inglewood Unified,City Honors International Preparatory High,Unified School District,High Schools (Public),Traditional,CEP,Yes,2075,Locally funded,N,9,12,289,260,3,0,2,0,138,264,18,264,Y,1,7,10,2,2,0,9,12,1,19646341996529
23,19,64634,0128991,Los Angeles,Inglewood Unified,Grace Hopper STEM Academy,Unified School District,Intermediate/Middle Schools (Public),Traditional,,Yes,1612,Directly funded,Y,6,8,70,69,3,0,4,0,39,69,3,69,Y,1,9,10,,1,1,6,8,1,19646340128991
23,19,64634,0120303,Los Angeles,Inglewood Unified,ICEF Inglewood Elementary Charter Academy,Unified School District,Elementary Schools (Public),Traditional,CEP,Yes,1121,Directly funded,Y,K,5,375,357,2,0,20,0,245,360,27,360,Y,1,6,10,2,1,1,14,5,1,19646340120303
23,19,64634,6014518,Los Angeles,Inglewood Unified,La Tijera K-8 Academy of Excellence Charter,Unified School District,Elementary Schools (Public),Traditional,CEP,Yes,1591,Locally funded,N,K,8,604,492,5,0,10,0,324,498,68,505,Y,1,6,10,2,2,0,14,8,1,19646346014518
23,19,64634,0101667,Los Angeles,Inglewood Unified,Wilder's Preparatory Academy Charter,Unified School District,Elementary Schools (Public),Traditional,,Yes,0582,Directly funded,Y,K,5,396,171,0,0,5,0,171,246,23,246,Y,1,6,10,,1,1,14,5,1,19646340101667
23,19,64634,0116822,Los Angeles,Inglewood Unified,Wilder's Preparatory Academy Charter Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,Yes,0977,Directly funded,Y,6,8,195,33,0,0,0,0,70,86,1,86,Y,1,9,10,,1,1,6,8,1,19646340116822
23,19,64634,0000000,Los Angeles,Inglewood Unified,,Unified School District,,,,,,,,,,6461,5639,63,0,69,0,3629,5727,1872,5862,Y,,,,,,,,,1,19646340000000
23,19,64642,0136127,Los Angeles,Keppel Union Elementary,Sage Oak Charter School- Keppel,Elementary School District,K-12 Schools (Public),Traditional,,Yes,1886,Directly funded,Y,K,12,432,145,0,0,1,0,132,190,13,196,Y,1,12,10,,1,1,14,12,1,19646420136127
23,19,64642,0000000,Los Angeles,Keppel Union Elementary,,Elementary School District,,,,,,,,,,2549,2140,35,0,20,0,1466,2185,801,2301,Y,,,,,,,,,1,19646420000000
23,19,64659,0000000,Los Angeles,La Canada Unified,,Unified School District,,,,,,,,,,3872,194,1,0,7,0,182,198,106,282,Y,,,,,,,,,1,19646590000000
23,19,64667,0125559,Los Angeles,Lancaster Elementary,iLEAD Lancaster Charter,Elementary School District,Elementary Schools (Public),Traditional,CEP,Yes,1376,Directly funded,Y,K,8,741,216,17,0,11,0,478,550,39,559,Y,1,6,10,2,1,1,14,8,1,19646670125559
23,19,64667,0123174,Los Angeles,Lancaster Elementary,Life Source International Charter,Elementary School District,Elementary Schools (Public),Traditional,CEP,Yes,1225,Directly funded,Y,K,8,276,63,12,0,22,0,186,208,13,213,Y,1,6,10,2,1,1,14,8,1,19646670123174
23,19,64667,0000000,Los Angeles,Lancaster Elementary,,Elementary School District,,,,,,,,,,14001,11976,496,0,931,16,8480,12631,1985,12748,Y,,,,,,,,,1,19646670000000
23,19,64683,0000000,Los Angeles,Las Virgenes Unified,,Unified School District,,,,,,,,,,9692,2199,6,0,16,0,1053,2319,427,2528,Y,,,,,,,,,1,19646830000000
23,19,64691,1996438,Los Angeles,Lawndale Elementary,Environmental Charter High - Lawndale,Elementary School District,High Schools (Public),Traditional,Provision 2,Yes,0353,Directly funded,Y,9,12,502,372,0,0,0,0,220,391,35,397,Y,1,7,10,5,1,1,9,12,1,19646911996438
23,19,64691,0000000,Los Angeles,Lawndale Elementary,,Elementary School District,,,,,,,,,,4550,3586,25,0,65,0,2294,3592,1261,3767,Y,,,,,,,,,1,19646910000000
23,19,64709,1996313,Los Angeles,Lennox,Animo Leadership High,Elementary School District,High Schools (Public),Traditional,Provision 2,Yes,0281,Directly funded,Y,9,12,655,611,0,0,31,0,353,611,93,613,Y,1,7,10,5,1,1,9,12,1,19647091996313
23,19,64709,0107508,Los Angeles,Lennox,Century Community Charter,Elementary School District,Intermediate/Middle Schools (Public),Traditional,CEP,Yes,0672,Directly funded,Y,6,8,452,355,1,0,0,0,229,375,95,388,Y,1,9,10,2,1,1,6,8,1,19647090107508
23,19,64709,0100602,Los Angeles,Lennox,"Lennox Mathematics, Science and Technology Academy",Elementary School District,High Schools (Public),Traditional,Provision 2,Yes,0509,Directly funded,Y,9,12,583,501,0,0,11,0,300,503,73,519,Y,1,7,10,5,1,1,9,12,1,19647090100602
23,19,64709,0000000,Los Angeles,Lennox,,Elementary School District,,,,,,,,,,4126,3871,19,0,561,0,2191,3895,1904,3979,Y,,,,,,,,,1,19647090000000
23,19,64717,0000000,Los Angeles,Little Lake City Elementary,,Elementary School District,,,,,,,,,,3737,2714,37,0,337,0,1366,2730,387,2783,Y,,,,,,,,,1,19647170000000
23,19,64725,0131938,Los Angeles,Long Beach Unified,Clear Passage Educational Center,Unified School District,High Schools (Public),Traditional,,Yes,1682,Directly funded,Y,9,12,39,9,1,0,2,0,29,35,6,35,Y,1,7,10,,1,1,9,12,1,19647250131938
23,19,64725,0127506,Los Angeles,Long Beach Unified,Intellectual Virtues Academy of Long Beach,Unified School District,Intermediate/Middle Schools (Public),Traditional,,Yes,1504,Directly funded,Y,6,8,233,62,0,0,0,0,45,65,1,65,Y,1,9,10,,1,1,6,8,1,19647250127506
23,19,64725,0000000,Los Angeles,Long Beach Unified,,Unified School District,,,,,,,,,,65546,10490,507,0,5092,183,27789,39381,10844,42590,Y,,,,,,,,,1,19647250000000
23,19,64733,0120097,Los Angeles,Los Angeles Unified,Academia Moderna,Unified School District,Elementary Schools (Public),Traditional,CEP,Yes,1101,Directly funded,Y,K,5,451,402,2,0,4,0,266,419,200,434,Y,1,6,10,2,1,1,14,5,1,19647330120097
23,19,64733,0139055,Los Angeles,Los Angeles Unified,Academy of Media Arts,Unified School District,High Schools (Public),Traditional,,Yes,2038,Directly funded,Y,9,12,143,0,1,0,0,0,89,90,13,96,Y,1,7,10,,1,1,9,12,1,19647330139055
23,19,64733,6112536,Los Angeles,Los Angeles Unified,Accelerated,Unified School District,Elementary Schools (Public),Traditional,,Yes,0045,Directly funded,Y,K,8,773,758,0,0,0,0,492,759,308,762,Y,1,6,10,,1,1,14,8,1,19647336112536
23,19,64733,0100743,Los Angeles,Los Angeles Unified,Accelerated Charter Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,Yes,0539,Directly funded,Y,K,6,500,483,1,0,0,0,327,483,186,483,Y,1,6,10,2,1,1,14,6,1,19647330100743
23,19,64733,0118588,Los Angeles,Los Angeles Unified,Alain Leroy Locke College Preparatory Academy,Unified School District,High Schools (Public),Traditional,Provision 2,Yes,1050,Directly funded,Y,9,12,1256,1159,33,0,60,0,718,1172,394,1223,Y,1,7,10,5,1,1,9,12,1,19647330118588
23,19,64733,6061543,Los Angeles,Los Angeles Unified,Alfred B. Nobel Charter Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,Yes,1480,Locally funded,N,6,8,1940,947,2,0,0,0,539,947,54,961,Y,1,9,10,,2,0,6,8,1,19647336061543
23,19,64733,0121285,Los Angeles,Los Angeles Unified,Alliance Cindy and Bill Simon Technology Academy High,Unified School District,High Schools (Public),Traditional,CEP,Yes,1161,Directly funded,Y,9,12,507,487,2,0,8,0,329,491,99,492,Y,1,7,10,2,1,1,9,12,1,19647330121285
23,19,64733,0128058,Los Angeles,Los Angeles Unified,Alliance College-Ready Middle Academy 12,Unified School District,Intermediate/Middle Schools (Public),Traditional,CEP,Yes,1533,Directly funded,Y,6,8,493,484,2,0,0,0,322,486,126,487,Y,1,9,10,2,1,1,6,8,1,19647330128058
23,19,64733,0120030,Los Angeles,Los Angeles Unified,Alliance College-Ready Middle Academy 4,Unified School District,Intermediate/Middle Schools (Public),Traditional,CEP,Yes,1096,Directly funded,Y,6,8,460,453,1,0,7,0,276,455,131,456,Y,1,9,10,2,1,1,6,8,1,19647330120030
23,19,64733,0128033,Los Angeles,Los Angeles Unified,Alliance College-Ready Middle Academy 8,Unified School District,Intermediate/Middle Schools (Public),Traditional,CEP,Yes,1531,Directly funded,Y,6,8,407,388,2,0,4,0,256,389,89,391,Y,1,9,10,2,1,1,6,8,1,19647330128033
23,19,64733,0108936,Los Angeles,Los Angeles Unified,Alliance Collins Family College-Ready High,Unified School District,High Schools (Public),Traditional,CEP,Yes,0718,Directly funded,Y,9,12,611,509,1,0,15,0,382,514,65,525,Y,1,7,10,2,1,1,9,12,1,19647330108936
23,19,64733,0111500,Los Angeles,Los Angeles Unified,Alliance Dr. Olga Mohan High,Unified School District,High Schools (Public),Traditional,CEP,Yes,0790,Directly funded,Y,9,12,466,449,2,0,4,0,269,449,74,453,Y,1,7,10,2,1,1,9,12,1,19647330111500
23,19,64733,0106864,Los Angeles,Los Angeles Unified,Alliance Gertz-Ressler Richard Merkin 6-12 Complex,Unified School District,K-12 Schools (Public),Traditional,CEP,Yes,0645,Directly funded,Y,6,12,998,937,2,0,8,0,630,938,132,948,Y,1,12,10,2,1,1,6,12,1,19647330106864
23,19,64733,0111518,Los Angeles,Los Angeles Unified,Alliance Jack H. Skirball Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,CEP,Yes,0779,Directly funded,Y,6,8,400,393,4,0,16,0,256,393,88,394,Y,1,9,10,2,1,1,6,8,1,19647330111518
23,19,64733,0108894,Los Angeles,Los Angeles Unified,Alliance Judy Ivie Burton Technology Academy High,Unified School District,High Schools (Public),Traditional,CEP,Yes,0714,Directly funded,Y,9,12,608,595,1,0,9,0,394,596,77,599,Y,1,7,10,2,1,1,9,12,1,19647330108894
23,19,64733,0128041,Los Angeles,Los Angeles Unified,Alliance Kory Hunter Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,CEP,Yes,1532,Directly funded,Y,6,8,463,448,0,0,1,0,284,448,138,452,Y,1,9,10,2,1,1,6,8,1,19647330128041
23,19,64733,0117606,Los Angeles,Los Angeles Unified,Alliance Leichtman-Levine Family Foundation Environmental Science High,Unified School District,High Schools (Public),Traditional,CEP,Yes,0929,Directly funded,Y,9,12,339,303,0,0,1,0,159,303,29,306,Y,1,7,10,2,1,1,9,12,1,19647330117606
23,19,64733,0111658,Los Angeles,Los Angeles Unified,Alliance Marc & Eva Stern Math and Science,Unified School District,High Schools (Public),Traditional,CEP,Yes,0788,Directly funded,Y,9,12,570,505,2,0,3,0,275,506,40,510,Y,1,7,10,2,1,1,9,12,1,19647330111658
23,19,64733,0124941,Los Angeles,Los Angeles Unified,Alliance Margaret M. Bloomfield Technology Academy High,Unified School District,High Schools (Public),Traditional,CEP,Yes,1356,Directly funded,Y,9,12,579,545,2,0,13,0,346,546,85,551,Y,1,7,10,2,1,1,9,12,1,19647330124941
23,19,64733,0132084,Los Angeles,Los Angeles Unified,Alliance Marine - Innovation and Technology 6-12 Complex,Unified School District,K-12 Schools (Public),Traditional,CEP,Yes,1738,Directly funded,Y,6,12,1013,931,2,0,27,0,517,935,158,944,Y,1,12,10,2,1,1,6,12,1,19647330132084
23,19,64733,0116509,Los Angeles,Los Angeles Unified,Alliance Morgan McKinzie High,Unified School District,High Schools (Public),Traditional,CEP,Yes,0928,Directly funded,Y,9,12,462,436,1,0,6,0,277,439,65,441,Y,1,7,10,2,1,1,9,12,1,19647330116509
23,19,64733,0111641,Los Angeles,Los Angeles Unified,Alliance Ouchi-O'Donovan 6-12 Complex,Unified School District,K-12 Schools (Public),Traditional,CEP,Yes,0784,Directly funded,Y,6,12,976,951,4,0,5,0,554,953,199,954,Y,1,12,10,2,1,1,6,12,1,19647330111641
23,19,64733,0111492,Los Angeles,Los Angeles Unified,Alliance Patti And Peter Neuwirth Leadership Academy,Unified School District,High Schools (Public),Traditional,CEP,Yes,0789,Directly funded,Y,9,12,614,606,7,0,3,0,409,606,102,606,Y,1,7,10,2,1,1,9,12,1,19647330111492
23,19,64733,0117598,Los Angeles,Los Angeles Unified,Alliance Piera Barbaglia Shaheen Health Services Academy,Unified School District,High Schools (Public),Traditional,CEP,Yes,0927,Directly funded,Y,9,12,497,480,8,0,11,0,291,480,123,484,Y,1,7,10,2,1,1,9,12,1,19647330117598
23,19,64733,0124891,Los Angeles,Los Angeles Unified,Alliance Renee and Meyer Luskin Academy High,Unified School District,High Schools (Public),Traditional,CEP,Yes,1343,Directly funded,Y,9,12,502,488,5,0,10,0,313,490,106,495,Y,1,7,10,2,1,1,9,12,1,19647330124891
23,19,64733,0123133,Los Angeles,Los Angeles Unified,Alliance Susan and Eric Smidt Technology High,Unified School District,High Schools (Public),Traditional,CEP,Yes,1163,Directly funded,Y,9,12,307,293,0,0,5,0,173,294,54,296,Y,1,7,10,2,1,1,9,12,1,19647330123133
23,19,64733,0123141,Los Angeles,Los Angeles Unified,Alliance Ted K. Tajima High,Unified School District,High Schools (Public),Traditional,CEP,Yes,1164,Directly funded,Y,9,12,477,465,0,0,9,0,281,465,60,467,Y,1,7,10,2,1,1,9,12,1,19647330123141
23,19,64733,0121293,Los Angeles,Los Angeles Unified,Alliance Tennenbaum Family Technology High,Unified School District,High Schools (Public),Traditional,CEP,Yes,1162,Directly funded,Y,9,12,205,199,2,0,0,0,122,200,24,200,Y,1,7,10,2,1,1,9,12,1,19647330121293
23,19,64733,0128009,Los Angeles,Los Angeles Unified,Alliance Virgil Roberts Leadership Academy,Unified School District,Intermediate/Middle Schools (Public),Traditional,CEP,Yes,1530,Directly funded,Y,6,8,387,376,7,0,9,0,266,377,80,379,Y,1,9,10,2,1,1,6,8,1,19647330128009
23,19,64733,0132928,Los Angeles,Los Angeles Unified,Anahuacalmecac International University Preparatory of North America,Unified School District,K-12 Schools (Public),Traditional,,Yes,1685,Directly funded,Y,K,12,261,223,1,0,35,0,150,227,26,228,Y,1,12,10,,1,1,14,12,1,19647330132928
23,19,64733,0123992,Los Angeles,Los Angeles Unified,Animo Ellen Ochoa Charter Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,Provision 2,Yes,1286,Directly funded,Y,6,8,306,290,0,0,12,0,218,290,62,294,Y,1,9,10,5,1,1,6,8,1,19647330123992
23,19,64733,0134023,Los Angeles,Los Angeles Unified,Animo Florence-Firestone Charter Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,Provision 2,Yes,1794,Directly funded,Y,6,8,443,435,5,0,93,0,285,435,92,435,Y,1,9,10,5,1,1,6,8,1,19647330134023
23,19,64733,0111583,Los Angeles,Los Angeles Unified,Animo Jackie Robinson High,Unified School District,High Schools (Public),Traditional,Provision 2,Yes,0793,Directly funded,Y,9,12,604,582,1,0,50,0,382,582,91,583,Y,1,7,10,5,1,1,9,12,1,19647330111583
23,19,64733,0124008,Los Angeles,Los Angeles Unified,Animo James B. Taylor Charter Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,Provision 2,Yes,1287,Directly funded,Y,6,8,518,498,1,0,42,0,355,503,144,506,Y,1,9,10,5,1,1,6,8,1,19647330124008
23,19,64733,0122481,Los Angeles,Los Angeles Unified,Animo Jefferson Charter Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,Provision 2,Yes,1216,Directly funded,Y,6,8,491,479,2,0,70,0,317,480,174,481,Y,1,9,10,5,1,1,6,8,1,19647330122481
23,19,64733,0124016,Los Angeles,Los Angeles Unified,Animo Legacy Charter Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,Provision 2,Yes,1288,Directly funded,Y,6,8,917,863,21,0,18,0,564,867,205,874,Y,1,9,10,5,1,1,6,8,1,19647330124016
23,19,64733,0129270,Los Angeles,Los Angeles Unified,Animo Mae Jemison Charter Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,Provision 2,Yes,1624,Directly funded,Y,6,8,472,450,6,0,68,0,320,455,93,455,Y,1,9,10,5,1,1,6,8,1,19647330129270
23,19,64733,0106849,Los Angeles,Los Angeles Unified,Animo Pat Brown,Unified School District,High Schools (Public),Traditional,Provision 2,Yes,0649,Directly funded,Y,9,12,605,590,3,0,68,0,401,590,88,592,Y,1,7,10,5,1,1,9,12,1,19647330106849
23,19,64733,0111575,Los Angeles,Los Angeles Unified,Animo Ralph Bunche Charter High,Unified School District,High Schools (Public),Traditional,Provision 2,Yes,0781,Directly funded,Y,9,12,622,606,2,0,42,0,437,609,116,611,Y,1,7,10,5,1,1,9,12,1,19647330111575
23,19,64733,0102434,Los Angeles,Los Angeles Unified,Animo South Los Angeles Charter,Unified School District,High Schools (Public),Traditional,Provision 2,Yes,0602,Directly funded,Y,9,12,617,598,5,0,74,0,344,598,122,598,Y,1,7,10,5,1,1,9,12,1,19647330102434
23,19,64733,0106831,Los Angeles,Los Angeles Unified,Animo Venice Charter High,Unified School District,High Schools (Public),Traditional,Provision 2,Yes,0648,Directly funded,Y,9,12,414,378,4,0,47,0,227,380,55,382,Y,1,7,10,5,1,1,9,12,1,19647330106831
23,19,64733,0111625,Los Angeles,Los Angeles Unified,Animo Watts College Preparatory Academy,Unified School District,High Schools (Public),Traditional,Provision 2,Yes,0783,Directly funded,Y,9,12,572,543,3,0,56,0,361,547,89,552,Y,1,7,10,5,1,1,9,12,1,19647330111625
23,19,64733,0117077,Los Angeles,Los Angeles Unified,APEX Academy,Unified School District,High Schools (Public),Traditional,Provision 2,Yes,1459,Directly funded,Y,7,12,281,100,0,0,11,0,164,208,82,230,Y,1,7,10,5,1,1,7,12,1,19647330117077
23,19,64733,0121079,Los Angeles,Los Angeles Unified,Ararat Charter,Unified School District,Elementary Schools (Public),Traditional,,Yes,1156,Directly funded,Y,K,5,325,185,0,0,0,0,193,249,158,273,Y,1,6,10,,1,1,14,5,1,19647330121079
23,19,64733,0123158,Los Angeles,Los Angeles Unified,Arts In Action Community Charter,Unified School District,Elementary Schools (Public),Traditional,,Yes,1218,Directly funded,Y,K,5,383,361,2,0,14,0,242,364,132,368,Y,1,6,10,,1,1,14,5,1,19647330123158
23,19,64733,0134205,Los Angeles,Los Angeles Unified,Arts in Action Community Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,Yes,1806,Directly funded,Y,6,8,255,230,2,0,11,0,160,243,81,244,Y,1,9,10,,1,1,6,8,1,19647330134205
23,19,64733,0126797,Los Angeles,Los Angeles Unified,Aspire Centennial College Preparatory Academy,Unified School District,Intermediate/Middle Schools (Public),Traditional,Provision 2,Yes,1436,Directly funded,Y,6,8,477,433,4,0,4,0,313,433,85,442,Y,1,9,10,5,1,1,6,8,1,19647330126797
23,19,64733,0122622,Los Angeles,Los Angeles Unified,Aspire Firestone Academy Charter,Unified School District,Elementary Schools (Public),Traditional,Provision 2,Yes,1214,Directly funded,Y,K,5,337,288,3,0,11,0,195,288,115,297,Y,1,6,10,5,1,1,14,5,1,19647330122622
23,19,64733,0122614,Los Angeles,Los Angeles Unified,Aspire Gateway Academy Charter,Unified School District,Elementary Schools (Public),Traditional,Provision 2,Yes,1213,Directly funded,Y,K,5,339,271,2,0,13,0,178,273,104,286,Y,1,6,10,5,1,1,14,5,1,19647330122614
23,19,64733,0124800,Los Angeles,Los Angeles Unified,Aspire Inskeep Academy Charter,Unified School District,Elementary Schools (Public),Traditional,Provision 2,Yes,1332,Directly funded,Y,K,6,328,242,1,0,39,0,216,245,141,280,Y,1,6,10,5,1,1,14,6,1,19647330124800
23,19,64733,0124792,Los Angeles,Los Angeles Unified,Aspire Juanita Tate Academy Charter,Unified School District,Elementary Schools (Public),Traditional,Provision 2,Yes,1331,Directly funded,Y,K,6,339,236,4,0,5,0,206,241,159,278,Y,1,6,10,5,1,1,14,6,1,19647330124792
23,19,64733,0114884,Los Angeles,Los Angeles Unified,Aspire Junior Collegiate Academy,Unified School District,Elementary Schools (Public),Traditional,Provision 2,Yes,1551,Directly funded,Y,K,5,324,236,5,0,3,0,206,236,115,267,Y,1,6,10,5,1,1,14,5,1,19647330114884
23,19,64733,0122721,Los Angeles,Los Angeles Unified,Aspire Pacific Academy,Unified School District,K-12 Schools (Public),Traditional,Provision 2,Yes,1230,Directly funded,Y,6,12,517,470,1,0,7,0,327,472,59,476,Y,1,12,10,5,1,1,6,12,1,19647330122721
23,19,64733,0124784,Los Angeles,Los Angeles Unified,Aspire Slauson Academy Charter,Unified School District,Elementary Schools (Public),Traditional,Provision 2,Yes,1330,Directly funded,Y,K,6,299,208,2,0,6,0,185,212,156,255,Y,1,6,10,5,1,1,14,6,1,19647330124784
23,19,64733,0120477,Los Angeles,Los Angeles Unified,Aspire Titan Academy,Unified School District,Elementary Schools (Public),Traditional,Provision 2,Yes,1550,Directly funded,Y,K,5,315,228,2,0,1,0,213,228,127,269,Y,1,6,10,5,1,1,14,5,1,19647330120477
23,19,64733,6015986,Los Angeles,Los Angeles Unified,Beckford Charter for Enriched Studies,Unified School District,Elementary Schools (Public),Traditional,,Yes,1344,Locally funded,N,K,5,594,134,0,0,1,0,100,134,19,144,Y,1,6,10,,2,0,14,5,1,19647336015986
23,19,64733,0106872,Los Angeles,Los Angeles Unified,Bert Corona Charter,Unified School District,Intermediate/Middle Schools (Public),Traditional,,Yes,0654,Directly funded,Y,5,8,337,264,4,0,6,0,184,281,109,296,Y,1,9,10,,1,1,5,8,1,19647330106872
23,19,64733,0132126,Los Angeles,Los Angeles Unified,Bert Corona Charter High,Unified School District,High Schools (Public),Traditional,CEP,Yes,1724,Directly funded,Y,9,12,200,180,1,0,0,0,110,183,42,184,Y,1,7,10,2,1,1,9,12,1,19647330132126
