year,county_code,district_code,school_code,county_name,district_name,school_name,district_type,school_type,ed_option_type,nslp_status,charter,charter_num,charter_funding,irc,low_grade,high_grade,total_enrollment,frpm,foster,homeless,migrant_program,direct_certification,unduplicated_frpm_eligible_count,english_learner,calpads_upc_count,calpads_fall1_cert,charter_dummy,school_type_num,ed_option_type_num,nslp_status_num,charter_funding_num,irc_num,low_grade_num,high_grade_num,calpads_fall1_cert_num,cds
20,05,10058,0530154,Calaveras,Calaveras County Office of Education,Mountain Oaks,County Office of Education (COE),K-12 Schools (Public),Traditional,,Yes,0527,Locally funded,Y,K,12,382,81,2,3,0,147,150,2,151,Y,1,12,10,,2,1,14,12,1,05100580530154
20,05,61556,0000000,Calaveras,Bret Harte Union High,,High School District,,,,,,,,,,642,241,3,5,0,158,246,13,255,Y,,,,,,,,,1,05615560000000
20,05,61564,0000000,Calaveras,Calaveras Unified,,Unified School District,,,,,,,,,,2875,1486,55,108,0,1089,1521,101,1548,Y,,,,,,,,,1,05615640000000
20,05,61572,0000000,Calaveras,Mark Twain Union Elementary,,Elementary School District,,,,,,,,,,770,428,9,1,0,327,441,52,450,Y,,,,,,,,,1,05615720000000
20,05,61580,0000000,Calaveras,Vallecito Union,,Elementary School District,,,,,,,,,,598,240,3,30,0,154,255,23,260,Y,,,,,,,,,1,05615800000000
20,06,10066,0000000,Colusa,Colusa County Office of Education,,County Office of Education (COE),,,,,,,,,,32,16,2,2,1,13,16,9,24,Y,,,,,,,,,1,06100660000000
20,06,61598,0000000,Colusa,Colusa Unified,,Unified School District,,,,,,,,,,1526,1015,12,25,41,550,1047,446,1114,Y,,,,,,,,,1,06615980000000
20,06,61606,0000000,Colusa,Maxwell Unified,,Unified School District,,,,,,,,,,343,214,4,30,4,49,230,109,239,Y,,,,,,,,,1,06616060000000
20,06,61614,0000000,Colusa,Pierce Joint Unified,,Unified School District,,,,,,,,,,1454,1038,8,77,55,272,1041,504,1078,Y,,,,,,,,,1,06616140000000
20,06,61622,0000000,Colusa,Williams Unified,,Unified School District,,,,,,,,,,1375,1242,8,92,153,619,1243,729,1288,Y,,,,,,,,,1,06616220000000
20,07,10074,0000000,Contra Costa,Contra Costa County Office of Education,,County Office of Education (COE),,,,,,,,,,321,204,13,0,0,76,209,54,225,Y,,,,,,,,,1,07100740000000
20,07,10074,0114470,Contra Costa,Contra Costa County Office of Education,Making Waves Academy,County Office of Education (COE),K-12 Schools (Public),Traditional,,Yes,0868,Directly funded,Y,5,12,1021,782,3,13,0,332,792,246,835,Y,1,12,10,,1,1,5,12,1,07100740114470
20,07,10074,0129528,Contra Costa,Contra Costa County Office of Education,Caliber: Beta Academy,County Office of Education (COE),Elementary Schools (Public),Traditional,,Yes,1622,Directly funded,Y,K,8,857,651,0,0,0,258,660,217,698,Y,1,6,10,,1,1,14,8,1,07100740129528
20,07,10074,0129684,Contra Costa,Contra Costa County Office of Education,Summit Public School K2,County Office of Education (COE),High Schools (Public),Traditional,,Yes,1650,Directly funded,Y,7,12,602,372,0,20,0,168,382,106,403,Y,1,7,10,,1,1,7,12,1,07100740129684
20,07,10074,0134114,Contra Costa,Contra Costa County Office of Education,Contra Costa School of Performing Arts,County Office of Education (COE),K-12 Schools (Public),Traditional,,Yes,1773,Directly funded,Y,6,12,451,119,0,0,0,80,123,12,130,Y,1,12,10,,1,1,6,12,1,07100740134114
20,07,10074,0137026,Contra Costa,Contra Costa County Office of Education,Invictus Academy of Richmond,County Office of Education (COE),High Schools (Public),Traditional,,Yes,1933,Directly funded,Y,7,12,159,96,0,0,0,52,98,36,112,Y,1,7,10,,1,1,7,12,1,07100740137026
20,07,10074,0730614,Contra Costa,Contra Costa County Office of Education,Golden Gate Community,County Office of Education (COE),County Community,County Community School,,Yes,1887,Locally funded,N,6,12,142,97,2,6,0,72,114,25,117,Y,1,3,4,,2,0,6,12,1,07100740730614
20,07,10074,0731380,Contra Costa,Contra Costa County Office of Education,Clayton Valley Charter High,County Office of Education (COE),High Schools (Public),Traditional,,Yes,1400,Directly funded,Y,9,12,2234,424,0,5,0,280,439,32,458,Y,1,7,10,,1,1,9,12,1,07100740731380
20,07,61630,0000000,Contra Costa,Acalanes Union High,,High School District,,,,,,,,,,5635,334,5,6,0,258,348,97,408,Y,,,,,,,,,1,07616300000000
20,07,61648,0000000,Contra Costa,Antioch Unified,,Unified School District,,,,,,,,,,16228,11350,170,344,0,6506,11375,3035,12013,Y,,,,,,,,,1,07616480000000
20,07,61648,0115063,Contra Costa,Antioch Unified,Antioch Charter Academy II,Unified School District,Elementary Schools (Public),Traditional,Not Participating,Yes,0909,Directly funded,Y,K,8,202,79,0,0,0,39,79,18,82,Y,1,6,10,,1,1,14,8,1,07616480115063
20,07,61648,0137430,Contra Costa,Antioch Unified,Rocketship Delta Prep,Unified School District,Elementary Schools (Public),Traditional,,Yes,1965,Directly funded,Y,K,5,473,333,0,24,0,199,338,142,362,Y,1,6,10,,1,1,14,5,1,07616480137430
20,07,61648,6115703,Contra Costa,Antioch Unified,Antioch Charter Academy,Unified School District,Elementary Schools (Public),Traditional,Not Participating,Yes,0143,Directly funded,Y,K,8,198,52,0,0,0,30,52,30,74,Y,1,6,10,,1,1,14,8,1,07616486115703
20,07,61655,0000000,Contra Costa,Brentwood Union Elementary,,Elementary School District,,,,,,,,,,9290,2563,21,64,0,1430,2584,894,2921,Y,,,,,,,,,1,07616550000000
20,07,61663,0000000,Contra Costa,Byron Union Elementary,,Elementary School District,,,,,,,,,,1429,433,7,1,0,252,435,89,450,Y,,,,,,,,,1,07616630000000
20,07,61663,0130930,Contra Costa,Byron Union Elementary,Vista Oaks Charter,Elementary School District,K-12 Schools (Public),Traditional,,Yes,1684,Directly funded,Y,K,12,845,248,3,34,0,192,315,30,324,Y,1,12,10,,1,1,14,12,1,07616630130930
20,07,61671,0000000,Contra Costa,Canyon Elementary,,Elementary School District,,,,,,,,,,69,5,0,0,0,4,6,0,6,Y,,,,,,,,,1,07616710000000
20,07,61697,0000000,Contra Costa,John Swett Unified,,Unified School District,,,,,,,,,,1421,900,7,30,0,519,909,249,956,Y,,,,,,,,,1,07616970000000
20,07,61705,0000000,Contra Costa,Knightsen Elementary,,Elementary School District,,,,,,,,,,605,171,1,6,0,84,176,94,209,Y,,,,,,,,,1,07617050000000
20,07,61713,0000000,Contra Costa,Lafayette Elementary,,Elementary School District,,,,,,,,,,3537,78,0,0,0,84,96,92,177,Y,,,,,,,,,1,07617130000000
20,07,61721,0000000,Contra Costa,Liberty Union High,,High School District,,,,,,,,,,8304,2483,34,136,6,1325,2511,483,2688,Y,,,,,,,,,1,07617210000000
20,07,61739,0000000,Contra Costa,Martinez Unified,,Unified School District,,,,,,,,,,4156,1022,13,34,0,714,1082,374,1206,Y,,,,,,,,,1,07617390000000
20,07,61747,0000000,Contra Costa,Moraga Elementary,,Elementary School District,,,,,,,,,,1851,58,1,0,0,51,60,46,100,Y,,,,,,,,,1,07617470000000
20,07,61754,0000000,Contra Costa,Mt. Diablo Unified,,Unified School District,,,,,,,,,,30724,12831,84,329,0,7474,13121,6177,14453,Y,,,,,,,,,1,07617540000000
20,07,61754,6118087,Contra Costa,Mt. Diablo Unified,Eagle Peak Montessori,Unified School District,Elementary Schools (Public),Traditional,,Yes,0305,Locally funded,N,1,8,313,21,0,0,0,20,23,8,31,Y,1,6,10,,2,0,1,8,1,07617546118087
20,07,61762,0000000,Contra Costa,Oakley Union Elementary,,Elementary School District,,,,,,,,,,5194,2233,14,14,1,1217,2243,703,2418,Y,,,,,,,,,1,07617620000000
20,07,61770,0000000,Contra Costa,Orinda Union Elementary,,Elementary School District,,,,,,,,,,2559,0,1,2,0,52,55,43,92,Y,,,,,,,,,1,07617700000000
20,07,61788,0000000,Contra Costa,Pittsburg Unified,,Unified School District,,,,,,,,,,11365,7994,53,141,0,4425,8060,2850,8595,Y,,,,,,,,,1,07617880000000
20,07,61796,0000000,Contra Costa,West Contra Costa Unified,,Unified School District,,,,,,,,,,28244,17993,99,736,5,8653,18137,8902,19673,Y,,,,,,,,,1,07617960000000
20,07,61796,0101477,Contra Costa,West Contra Costa Unified,Leadership Public Schools: Richmond,Unified School District,High Schools (Public),Traditional,,Yes,0557,Directly funded,Y,9,12,599,486,0,2,0,206,486,133,513,Y,1,7,10,,1,1,9,12,1,07617960101477
20,07,61796,0110973,Contra Costa,West Contra Costa Unified,Richmond College Preparatory,Unified School District,Elementary Schools (Public),Traditional,,Yes,0755,Directly funded,N,K,8,554,384,5,0,0,211,398,222,448,Y,1,6,10,,1,0,14,8,1,07617960110973
20,07,61796,0126805,Contra Costa,West Contra Costa Unified,Richmond Charter Academy,Unified School District,Intermediate/Middle Schools (Public),Traditional,,Yes,1441,Directly funded,Y,6,8,267,217,0,4,0,77,226,83,232,Y,1,9,10,,1,1,6,8,1,07617960126805
20,07,61796,0129643,Contra Costa,West Contra Costa Unified,Richmond Charter Elementary-Benito Juarez,Unified School District,Elementary Schools (Public),Traditional,,Yes,1660,Directly funded,Y,K,5,488,365,0,21,0,156,397,176,421,Y,1,6,10,,1,1,14,5,1,07617960129643
20,07,61796,0132100,Contra Costa,West Contra Costa Unified,Aspire Richmond Ca. College Preparatory Academy,Unified School District,K-12 Schools (Public),Traditional,,Yes,1739,Directly funded,Y,6,12,549,387,0,0,0,189,388,97,409,Y,1,12,10,,1,1,6,12,1,07617960132100
20,07,61796,0132118,Contra Costa,West Contra Costa Unified,Aspire Richmond Technology Academy,Unified School District,Elementary Schools (Public),Traditional,,Yes,1740,Directly funded,Y,K,5,375,304,0,0,0,112,304,116,321,Y,1,6,10,,1,1,14,5,1,07617960132118
20,07,61796,0132233,Contra Costa,West Contra Costa Unified,John Henry High,Unified School District,High Schools (Public),Traditional,,Yes,1741,Directly funded,Y,9,12,328,277,0,14,0,108,287,75,296,Y,1,7,10,,1,1,9,12,1,07617960132233
20,07,61796,0133637,Contra Costa,West Contra Costa Unified,Summit Public School: Tamalpais,Unified School District,High Schools (Public),Traditional,,Yes,1774,Directly funded,Y,7,12,446,299,0,0,0,109,301,89,310,Y,1,7,10,,1,1,7,12,1,07617960133637
20,07,61796,0136903,Contra Costa,West Contra Costa Unified,Voices College-Bound Language Academy at West Contra Costa County,Unified School District,Elementary Schools (Public),Traditional,,Yes,1906,Directly funded,Y,K,8,172,128,1,0,0,60,130,108,149,Y,1,6,10,,1,1,14,8,1,07617960136903
20,07,61796,6118368,Contra Costa,West Contra Costa Unified,Manzanita Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,Yes,0333,Directly funded,N,6,8,119,68,0,1,0,44,70,42,87,Y,1,9,10,,1,0,6,8,1,07617966118368
20,07,61804,0000000,Contra Costa,San Ramon Valley Unified,,Unified School District,,,,,,,,,,31910,1639,20,27,0,1146,1690,1446,2903,Y,,,,,,,,,1,07618040000000
20,07,61812,0000000,Contra Costa,Walnut Creek Elementary,,Elementary School District,,,,,,,,,,3555,421,1,4,0,324,436,433,712,Y,,,,,,,,,1,07618120000000
20,07,77024,0134072,Contra Costa,SBE - Rocketship Futuro Academy,Rocketship Futuro Academy,State Board of Education,Elemen Schools In 1 School Dist. (Public),Traditional,,Yes,1805,Directly funded,N,K,5,528,413,0,14,0,173,416,331,468,Y,1,5,10,,1,0,14,5,1,07770240134072
20,08,10082,0000000,Del Norte,Del Norte County Office of Education,,County Office of Education (COE),,,,,,,,,,33,31,2,6,0,22,31,3,33,Y,,,,,,,,,1,08100820000000
20,08,10082,0830059,Del Norte,Del Norte County Office of Education,Castle Rock,County Office of Education (COE),K-12 Schools (Public),Traditional,,Yes,0358,Locally funded,N,K,12,313,208,2,18,0,160,214,7,215,Y,1,12,10,,2,0,14,12,1,08100820830059
20,08,61820,0000000,Del Norte,Del Norte County Unified,,Unified School District,,,,,,,,,,3703,2417,46,145,0,1743,2456,260,2499,Y,,,,,,,,,1,08618200000000
20,08,61820,0137729,Del Norte,Del Norte County Unified,Uncharted Shores Academy,Unified School District,K-12 Schools (Public),Traditional,,Yes,0859,Directly funded,N,K,9,275,158,4,13,0,115,161,3,162,Y,1,12,10,,1,0,14,9,1,08618200137729
20,09,10090,0000000,El Dorado,El Dorado County Office of Education,,County Office of Education (COE),,,,,,,,,,214,68,5,2,0,49,71,2,72,Y,,,,,,,,,1,09100900000000
20,09,10090,0123521,El Dorado,El Dorado County Office of Education,Charter Alternative Program (CAP),County Office of Education (COE),County Community,County Community School,Not Participating,Yes,0360,Locally funded,N,K,8,166,33,3,1,0,29,38,2,39,Y,1,3,4,,2,0,14,8,1,09100900123521
20,09,10090,0136036,El Dorado,El Dorado County Office of Education,John Adams Academy - El Dorado Hills,County Office of Education (COE),K-12 Schools (Public),Traditional,,Yes,1880,Directly funded,Y,K,12,741,56,0,0,0,57,57,18,73,Y,1,12,10,,1,1,14,12,1,09100900136036
20,09,10090,0930123,El Dorado,El Dorado County Office of Education,Charter Community School Home Study Academy,County Office of Education (COE),County Community,County Community School,Not Participating,Yes,0005,Locally funded,N,K,12,440,120,7,3,0,103,124,7,125,Y,1,3,4,,2,0,14,12,1,09100900930123
20,09,10090,0930131,El Dorado,El Dorado County Office of Education,Rite of Passage,County Office of Education (COE),Juvenile Court Schools,Juvenile Court School,,Yes,0053,Locally funded,N,9,12,78,77,44,0,0,11,77,8,78,Y,1,11,7,,2,0,9,12,1,09100900930131
20,09,61838,0000000,El Dorado,Buckeye Union Elementary,,Elementary School District,,,,,,,,,,3873,616,21,15,0,401,616,148,699,Y,,,,,,,,,1,09618380000000
20,09,61838,0107227,El Dorado,Buckeye Union Elementary,Charter Montessori Valley View Campus,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,Yes,0665,Locally funded,N,K,8,731,80,2,0,0,48,80,21,96,Y,1,6,10,,2,0,14,8,1,09618380107227
20,09,61838,0111724,El Dorado,Buckeye Union Elementary,California Montessori Project-Shingle Springs Campus,Elementary School District,Elementary Schools (Public),Traditional,,Yes,0774,Directly funded,Y,K,8,470,80,1,2,0,62,80,3,83,Y,1,6,10,,1,1,14,8,1,09618380111724
20,09,61838,0129965,El Dorado,Buckeye Union Elementary,Rising Sun Montessori,Elementary School District,Elementary Schools (Public),Traditional,,Yes,1655,Directly funded,Y,K,8,141,0,0,0,0,24,24,5,29,Y,1,6,10,,1,1,14,8,1,09618380129965
20,09,61838,0136200,El Dorado,Buckeye Union Elementary,Clarksville Charter,Elementary School District,K-12 Schools (Public),Traditional,,Yes,1891,Directly funded,Y,K,12,1167,294,1,5,0,240,405,13,408,Y,1,12,10,,1,1,14,12,1,09618380136200
20,09,61838,0137919,El Dorado,Buckeye Union Elementary,Buckeye Union Mandarin Immersion Charter,Elementary School District,K-12 Schools (Public),Traditional,Not Participating,Yes,1999,Locally funded,N,K,12,60,5,0,0,0,1,5,10,14,Y,1,12,10,,2,0,14,12,1,09618380137919
20,09,61838,0139006,El Dorado,Buckeye Union Elementary,Cottonwood,Elementary School District,K-12 Schools (Public),Traditional,,Yes,1964,Directly funded,Y,K,12,2451,740,3,13,0,579,915,153,965,Y,1,12,10,,1,1,14,12,1,09618380139006
20,09,61846,0000000,El Dorado,Camino Union Elementary,,Elementary School District,,,,,,,,,,387,193,1,17,0,127,205,66,217,Y,,,,,,,,,1,09618460000000
20,09,61846,0123125,El Dorado,Camino Union Elementary,Camino Polytechnic,Elementary School District,Elementary Schools (Public),Traditional,,Yes,1150,Directly funded,N,K,8,51,19,0,0,0,15,20,3,22,Y,1,6,10,,1,0,14,8,1,09618460123125
20,09,61853,0000000,El Dorado,El Dorado Union High,,High School District,,,,,,,,,,6707,1373,32,53,0,1041,1405,97,1446,Y,,,,,,,,,1,09618530000000
20,09,61853,0930214,El Dorado,El Dorado Union High,EDUHSD Virtual Academy at Shenandoah,High School District,High Schools (Public),Traditional,,Yes,0366,Locally funded,N,9,12,107,15,0,1,0,14,15,1,15,Y,1,7,10,,2,0,9,12,1,09618530930214
20,09,61879,0000000,El Dorado,Gold Oak Union Elementary,,Elementary School District,,,,,,,,,,468,183,1,8,0,137,184,7,184,Y,,,,,,,,,1,09618790000000
20,09,61887,0000000,El Dorado,Gold Trail Union Elementary,,Elementary School District,,,,,,,,,,652,181,6,25,0,127,181,15,181,Y,,,,,,,,,1,09618870000000
20,09,61895,0000000,El Dorado,Indian Diggings Elementary,,Elementary School District,,,,,,,,,,22,12,0,0,0,12,12,0,12,Y,,,,,,,,,1,09618950000000
20,09,61903,0000000,El Dorado,Lake Tahoe Unified,,Unified School District,,,,,,,,,,3876,2097,22,192,0,1346,2154,909,2288,Y,,,,,,,,,1,09619030000000
20,09,61911,0000000,El Dorado,Latrobe,,Elementary School District,,,,,,,,,,147,14,0,1,0,12,14,0,14,Y,,,,,,,,,1,09619110000000
20,09,61929,0000000,El Dorado,Mother Lode Union Elementary,,Elementary School District,,,,,,,,,,1003,566,12,64,0,365,577,147,594,Y,,,,,,,,,1,09619290000000
20,09,61945,0000000,El Dorado,Pioneer Union Elementary,,Elementary School District,,,,,,,,,,270,141,6,9,0,108,141,12,143,Y,,,,,,,,,1,09619450000000
20,09,61952,0000000,El Dorado,Placerville Union Elementary,,Elementary School District,,,,,,,,,,1307,719,5,41,0,516,723,152,738,Y,,,,,,,,,1,09619520000000
20,09,61960,0000000,El Dorado,Pollock Pines Elementary,,Elementary School District,,,,,,,,,,628,328,4,24,0,250,335,10,336,Y,,,,,,,,,1,09619600000000
20,09,61978,0000000,El Dorado,Rescue Union Elementary,,Elementary School District,,,,,,,,,,3610,528,2,19,0,421,547,155,626,Y,,,,,,,,,1,09619780000000
20,09,61986,0000000,El Dorado,Silver Fork Elementary,,Elementary School District,,,,,,,,,,7,0,0,0,0,2,2,0,2,Y,,,,,,,,,1,09619860000000
20,09,73783,0000000,El Dorado,Black Oak Mine Unified,,Unified School District,,,,,,,,,,1024,456,11,57,0,312,464,13,471,Y,,,,,,,,,1,09737830000000
20,09,73783,0121566,El Dorado,Black Oak Mine Unified,American River Charter,Unified School District,K-12 Schools (Public),Traditional,Not Participating,Yes,1176,Locally funded,N,K,12,239,107,0,14,0,89,109,0,109,Y,1,12,10,,2,0,14,12,1,09737830121566
20,10,10108,0000000,Fresno,Fresno County Office of Education,,County Office of Education (COE),,,,,,,,,,873,691,56,8,2,328,705,135,714,Y,,,,,,,,,1,10101080000000
20,10,10108,0109991,Fresno,Fresno County Office of Education,Crescent View West Public Charter,County Office of Education (COE),K-12 Schools (Public),Traditional,,Yes,0746,Directly funded,Y,K,12,1720,1340,21,44,4,1134,1519,219,1526,Y,1,12,10,,1,1,14,12,1,10101080109991
20,10,10108,0111682,Fresno,Fresno County Office of Education,Hume Lake Charter,County Office of Education (COE),K-12 Schools (Public),Traditional,,Yes,0787,Directly funded,Y,K,12,66,29,0,0,0,0,29,0,29,Y,1,12,10,,1,1,14,12,1,10101080111682
20,10,10108,0119628,Fresno,Fresno County Office of Education,Big Picture Educational Academy,County Office of Education (COE),High Schools (Public),Traditional,,Yes,1085,Directly funded,Y,K,12,347,39,6,8,0,247,279,45,287,Y,1,7,10,,1,1,14,12,1,10101080119628
20,10,10108,0127514,Fresno,Fresno County Office of Education,Kepler Neighborhood,County Office of Education (COE),Elementary Schools (Public),Traditional,,Yes,1503,Directly funded,Y,K,8,426,314,6,9,0,238,327,12,330,Y,1,6,10,,1,1,14,8,1,10101080127514
20,10,10108,0136291,Fresno,Fresno County Office of Education,Career Technical Education Charter,County Office of Education (COE),High Schools (Public),Traditional,,Yes,1850,Directly funded,Y,9,12,168,86,0,1,1,55,87,5,89,Y,1,7,10,,1,1,9,12,1,10101080136291
20,10,10108,6085112,Fresno,Fresno County Office of Education,Edison-Bethune Charter Academy,County Office of Education (COE),Elementary Schools (Public),Traditional,,Yes,0195,Directly funded,Y,K,6,529,443,4,0,24,423,510,104,510,Y,1,6,10,,1,1,14,6,1,10101086085112
20,10,61994,0000000,Fresno,Alvina Elementary,,Elementary School District,,,,,,,,,,197,153,0,1,10,110,153,46,156,Y,,,,,,,,,1,10619940000000
20,10,62026,0000000,Fresno,Big Creek Elementary,,Elementary School District,,,,,,,,,,47,16,2,0,0,13,16,0,16,Y,,,,,,,,,1,10620260000000
20,10,62042,0000000,Fresno,Burrel Union Elementary,,Elementary School District,,,,,,,,,,119,103,0,7,9,45,108,64,109,Y,,,,,,,,,1,10620420000000
20,10,62109,0000000,Fresno,Clay Joint Elementary,,Elementary School District,,,,,,,,,,246,36,0,4,0,32,36,10,38,Y,,,,,,,,,1,10621090000000
20,10,62117,0000000,Fresno,Clovis Unified,,Unified School District,,,,,,,,,,43207,18973,183,49,39,10836,19041,1935,19434,Y,,,,,,,,,1,10621170000000
20,10,62117,0118018,Fresno,Clovis Unified,Clovis Online Charter,Unified School District,High Schools (Public),Traditional,,Yes,1006,Locally funded,N,7,12,447,152,1,1,0,133,155,11,157,Y,1,7,10,,2,0,7,12,1,10621170118018
20,10,62125,0000000,Fresno,Coalinga-Huron Unified,,Unified School District,,,,,,,,,,4505,4028,24,61,90,2416,4039,1878,4071,Y,,,,,,,,,1,10621250000000
20,10,62158,0000000,Fresno,Fowler Unified,,Unified School District,,,,,,,,,,2589,1806,20,10,18,1235,1911,475,1973,Y,,,,,,,,,1,10621580000000
20,10,62166,0000000,Fresno,Fresno Unified,,Unified School District,,,,,,,,,,70852,62190,730,384,635,43782,62589,12952,63135,Y,,,,,,,,,1,10621660000000
20,10,62166,0106740,Fresno,Fresno Unified,Aspen Valley Prep Academy,Unified School District,Elementary Schools (Public),Traditional,,Yes,0662,Directly funded,Y,K,8,418,246,3,18,0,229,261,33,267,Y,1,6,10,,1,1,14,8,1,10621660106740
20,10,62166,0114355,Fresno,Fresno Unified,Sierra Charter,Unified School District,K-12 Schools (Public),Traditional,,Yes,0898,Directly funded,Y,K,12,423,300,0,0,0,245,324,30,329,Y,1,12,10,,1,1,14,12,1,10621660114355
20,10,62166,0114553,Fresno,Fresno Unified,University High,Unified School District,High Schools (Public),Traditional,,Yes,0890,Directly funded,Y,9,12,477,78,1,1,0,61,79,0,79,Y,1,7,10,,1,1,9,12,1,10621660114553
20,10,62166,0121533,Fresno,Fresno Unified,Morris E. Dailey Charter Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,Yes,1172,Locally funded,N,K,5,405,166,0,0,1,90,167,26,174,Y,1,6,10,2,2,0,14,5,1,10621660121533
20,10,62166,0133942,Fresno,Fresno Unified,Aspen Meadow Public,Unified School District,Elementary Schools (Public),Traditional,,Yes,1792,Directly funded,Y,K,8,232,190,1,16,0,150,193,34,197,Y,1,6,10,,1,1,14,8,1,10621660133942
