year,school_code,school_name
23,127647,e3 Civic High
23,127670,KIPP Iluminar Academy
23,127688,Hollister Prep
23,127696,Knowledge Enlightens You (KEY) Academy
23,127886,City Language Immersion Charter
23,127894,Valor Academy High
23,127910,Camino Nuevo High #2
23,127928,Rocklin Academy Gateway
23,127936,PREPA TEC - Los Angeles
23,127944,Hayward Twin Oaks Montessori
23,127969,Discovery Charter II
23,127985,Ingenium Charter Middle
23,128009,Alliance Virgil Roberts Leadership Academy
23,128025,Lashon Academy
23,128033,Alliance College-Ready Middle Academy 8
23,128041,Alliance Kory Hunter Middle
23,128058,Alliance College-Ready Middle Academy 12
23,128074,Cesar Chavez Language Academy
23,128090,Summit Public School: Denali
23,128108,Rocketship Spark Academy
23,128124,Gateway International
23,128132,Extera Public School No. 2
23,128223,Bella Mente Montessori Academy
23,128371,New Horizons Charter Academy
23,128397,Come Back Kids
23,128413,Aspire College Academy
23,128421,Harbor Springs Charter
23,128439,Empire Springs Charter
23,128447,The Education Corps
23,128454,College Bridge Academy
23,128462,Taylion High Desert Academy/Adelanto
23,128488,Family First Charter
23,128496,New Opportunities Charter
23,128504,Peak to Peak Mountain Charter
23,128512,KIPP Academy of Innovation
23,128728,Da Vinci Connect
23,128736,Opportunities for Learning - Duarte
23,128777,Gateway College and Career Academy
23,128991,Grace Hopper STEM Academy
23,129007,California Virtual Academy at Sutter
23,129015,Yosemite-Wawona Elementary Charter
23,129023,Stanislaus Alternative Charter
23,129205,KIPP Heritage Academy
23,129213,Alpha: Jose Hernandez
23,129221,MethodSchools
23,129247,ACE Esperanza Middle
23,129270,Animo Mae Jemison Charter Middle
23,129387,Empower Language Academy
23,129395,Elevate
23,129460,KIPP Vida Preparatory Academy
23,129494,Kairos Public School Vacaville Academy
23,129528,Caliber: Beta Academy
23,129577,STREAM Charter
23,129593,PUC Inspire Charter Academy
23,129601,California Connections Academy North Bay
23,129619,PUC Community Charter Elementary
23,129627,TEACH Tech Charter High
23,129635,Downtown Charter Academy
23,129643,Richmond Charter Elementary-Benito Juarez
23,129650,Equitas Academy #3 Charter
23,129668,Motivated Youth Academy
23,129684,Summit Public School K2
23,129718,Downtown College Preparatory Middle
23,129759,Design Tech High
23,129833,Global Education Academy 2
23,129858,Everest Value
23,129866,Village Charter Academy
23,129890,Delta Home Charter
23,129916,Valley View Charter Prep
23,129924,Kipp Prize Preparatory Academy
23,129932,East Bay Innovation Academy
23,129957,Northern Summit Academy Shasta
23,129965,Rising Sun Montessori
23,130534,Circle of Independent Learning
23,130609,Alameda Community Learning Center
23,130617,"Oakland Military Institute, College Preparatory Academy"
23,130625,Alternatives in Action
23,130633,Lighthouse Community Charter
23,130666,Aspire Lionel Wilson College Preparatory Academy
23,130708,Sierra Vista Charter High
23,130724,Success One!
23,130732,Aspire Triumph Technology Academy
23,130757,Highlands Community Charter
23,130765,Magnolia Science Academy Santa Ana
23,130823,EPIC de Cesar Chavez
23,130856,Luis Valdez Leadership Academy
23,130930,Vista Oaks Charter
23,130948,Independence Charter Academy
23,131110,Rocketship Fuerza Community Prep
23,131128,Da Vinci Communications
23,131136,New Joseph Bonnheim (NJB) Community Charter
23,131185,Fusion Charter
23,131383,SIATech Academy South
23,131417,Vibrant Minds Charter
23,131466,Fenton STEM Academy: Elementary Center for Science Technology Engineering and Mathematics
23,131565,High Tech Elementary
23,131581,Oakland Unity Middle
23,131656,ACE Inspire Academy
23,131706,River Charter Schools Lighthouse Charter
23,131722,Fenton Charter Leadership Academy
23,131748,Voices College-Bound Language Academy at Morgan Hill
23,131771,KIPP Ignite Academy
23,131789,NextGeneration STEAM Academy
23,131797,KIPP Promesa Prep
23,131821,Collegiate Charter High School of Los Angeles
23,131904,Libertas College Preparatory Charter
23,131938,Clear Passage Educational Center
23,131961,Petaluma Accelerated Charter
23,131979,Ingenuity Charter
23,131987,iLEAD Hybrid
23,131995,B. Roberto Cruz Leadership Academy
23,132019,Paseo Grande Charter
23,132027,University Preparatory Value High
23,132050,Astronaut Jose' M. Hernandez Academy
23,132068,KIPP Excelencia Community Preparatory
23,132076,Rocketship Redwood City
23,132084,Alliance Marine - Innovation and Technology 6-12 Complex
23,132100,Aspire Richmond Ca. College Preparatory Academy
23,132118,Aspire Richmond Technology Academy
23,132126,Bert Corona Charter High
23,132183,The New School of San Francisco
23,132233,John Henry High
23,132274,Alpha Cindy Avitia High
23,132282,Ednovate - East College Prep
23,132399,Golden Valley Orchard
23,132415,John McCandless Charter
23,132464,Empowering Possibilities International Charter
23,132472,California Pacific Charter - San Diego
23,132506,Cabrillo Point Academy
23,132514,Francophone Charter School of Oakland
23,132530,Voices College-Bound Language Academy at Mt. Pleasant
23,132597,Evergreen Institute of Excellence
23,132605,Valiente College Preparatory Charter
23,132613,Vista Heritage Global Academy
23,132654,California Pacific Charter- Los Angeles
23,132662,Denair Elementary Charter Academy
23,132845,Today's Fresh Start-Compton
23,132910,College and Career Preparatory Academy
23,132928,Anahuacalmecac International University Preparatory of North America
23,132936,Chawanakee Academy Charter
23,132944,Redding STEM Academy
23,132977,Sutter Peak Charter Academy
23,133116,Insight @ San Joaquin
23,133272,PUC Triumph Charter Academy and PUC Triumph Charter High
23,133280,PUC Nueva Esperanza Charter Academy
23,133298,PUC CALS Middle School and Early College High
23,133496,Rocketship Rising Stars
23,133637,Summit Public School: Tamalpais
23,133678,Aspire Benjamin Holt Middle
23,133686,Equitas Academy 4
23,133694,Valor Academy Elementary
23,133702,New Los Angeles Charter Elementary
23,133710,Girls Athletic Leadership School Los Angeles
23,133785,Oxford Preparatory Academy - Saddleback Valley
23,133793,Accelerated Charter High
23,133868,Rise Kohyang High
23,133892,Ballington Academy for the Arts and Sciences - San Bernardino
23,133934,Feather River Charter
23,133942,Aspen Meadow Public
23,133959,Unity Middle College High
23,133983,Ednovate - Legacy College Prep.
23,134015,Lodestar: A Lighthouse Community Charter Public
23,134023,Animo Florence-Firestone Charter Middle
23,134049,Natomas Pacific Pathways Prep Elementary
23,134056,Orange County Academy of Sciences and Arts
23,134072,Rocketship Futuro Academy
23,134114,Contra Costa School of Performing Arts
23,134122,Redding School of the Arts
23,134148,The City
23,134163,Northcoast Preparatory and Performing Arts Academy
23,134197,Aspire East Palo Alto Charter
23,134205,Arts in Action Community Middle
23,134213,Come Back Butte Charter
23,134221,Kinetic Academy
23,134239,EPIC Charter (Excellence Performance Innovation Citizenship)
23,134262,Caliber: ChangeMakers Academy
23,134288,Scholarship Prep - Orange County
23,134312,Blue Ridge Academy
23,134338,ISANA Achernar Academy
23,134346,Intellectual Virtues Academy
23,134361,Russell Westbrook Why Not? Middle
23,134379,Imperial Pathways Charter
23,134403,Lassen-Antelope Volcanic Academy (LAVA)
23,134510,Sherman Thomas STEM Academy
23,134577,Audeo Charter II
23,134619,Empower Generations
23,134841,Orange County Workforce Innovation High
23,134858,California School of the Arts - San Gabriel Valley
23,134890,San Diego Workforce Innovation High
23,134940,Citrus Springs Charter
23,135087,Opportunity Youth Academy
