year,school_code,school_name
20,114348,Butterfield Charter
20,114355,Sierra Charter
20,114363,American Indian Public Charter II
20,114371,Rocklin Academy at Meyers Street
20,114389,Mirus Secondary
20,114421,KIPP King Collegiate High
20,114439,Mission View Public
20,114462,Health Sciences High
20,114470,Making Waves Academy
20,114496,Dr. TJ Owens Gilroy Early College Academy
20,114504,Summit High (Continuation)
20,114512,California City High
20,114546,School of Engineering & Sciences
20,114553,University High
20,114561,Walnut Elementary Education Center
20,114579,John Green Elementary
20,114587,Island Community Day
20,114595,Strathmore Elementary
20,114603,Dooley Elementary
20,114637,"Vista Magnet Middle School of Technology, Science, and Math"
20,114645,Bethany Elementary
20,114652,Cobblestone Elementary
20,114660,Delta Elementary Charter
20,114678,High Tech High Chula Vista
20,114686,Ocean Air
20,114694,High Tech High North County
20,114702,Sunrise Elementary
20,114710,Stonegate Elementary
20,114736,Hector G. Godinez
20,114751,Pathway Community Day
20,114769,OUSD Community Day
20,114777,Pathway Independent Study
20,114850,West Adams Preparatory High
20,114868,Oakland Charter High
20,114876,Aspire Port City Academy
20,114884,Aspire Junior Collegiate Academy
20,114900,Russo/McEntee Academy
20,114934,Village Charter
20,114959,Monsenor Oscar Romero Charter Middle
20,114967,Global Education Academy
20,114975,Sierra Montessori Academy
20,114983,Golden Valley River
20,114991,CORE Butte Charter
20,115014,KIPP Bridge Academy
20,115030,Magnolia Science Academy 3
20,115048,Fenton Primary Center
20,115055,River Oak Charter
20,115063,Antioch Charter Academy II
20,115089,Sky Mountain Charter
20,115105,Camarillo Academy of Progressive Education
20,115113,"Ivy Bound Academy of Math, Science, and Technology Charter Middle"
20,115139,Center for Advanced Learning
20,115154,Trillium Charter
20,115170,School of Extended Educational Options
20,115204,Community United Elementary
20,115212,Magnolia Science Academy 2
20,115238,ARISE High
20,115253,Discovery Charter Preparatory #2
20,115287,ICEF Vista Middle Academy
