year,school_code,school_name
24,129643,Richmond Charter Elementary-Benito Juarez
24,129650,Equitas Academy #3 Charter
24,129668,Motivated Youth Academy
24,129684,Summit Public School K2
24,129718,Downtown College Preparatory Middle
24,129759,Design Tech High
24,129833,Global Education Academy 2
24,129858,Everest Value
24,129866,Village Charter Academy
24,129890,Delta Home Charter
24,129916,Valley View Charter Prep
24,129924,Kipp Prize Preparatory Academy
24,129932,East Bay Innovation Academy
24,129957,Northern Summit Academy Shasta
24,129965,Rising Sun Montessori
24,130534,Circle of Independent Learning
24,130609,Alameda Community Learning Center
24,130617,"Oakland Military Institute, College Preparatory Academy"
24,130625,Alternatives in Action
24,130633,Lighthouse Community Charter
24,130666,Aspire Lionel Wilson College Preparatory Academy
24,130708,Sierra Vista Charter High
24,130724,Success One!
24,130732,Aspire Triumph Technology Academy
24,130757,Highlands Community Charter
24,130765,Magnolia Science Academy Santa Ana
24,130823,EPIC de Cesar Chavez
24,130856,Luis Valdez Leadership Academy
24,130930,Vista Oaks Charter
24,130948,Independence Charter Academy
24,131110,Rocketship Fuerza Community Prep
24,131128,Da Vinci Communications
24,131136,New Joseph Bonnheim (NJB) Community Charter
24,131185,Fusion Charter
24,131383,SIATech Academy South
24,131417,Vibrant Minds Charter
24,131466,Fenton STEM Academy: Elementary Center for Science Technology Engineering and Mathematics
24,131565,High Tech Elementary
24,131581,Oakland Unity Middle
24,131656,ACE Inspire Academy
24,131706,River Charter Schools Lighthouse Charter
24,131722,Fenton Charter Leadership Academy
24,131748,Voices College-Bound Language Academy at Morgan Hill
24,131771,KIPP Ignite Academy
24,131789,NextGeneration STEAM Academy
24,131797,KIPP Promesa Prep
24,131821,Collegiate Charter High School of Los Angeles
24,131904,Libertas College Preparatory Charter
24,131938,Clear Passage Educational Center
24,131961,Petaluma Accelerated Charter
24,131979,Ingenuity Charter
24,131987,iLEAD Hybrid
24,131995,B. Roberto Cruz Leadership Academy
24,132019,Paseo Grande Charter
24,132027,University Preparatory Value High
24,132050,Astronaut Jose' M. Hernandez Academy
24,132068,KIPP Excelencia Community Preparatory
24,132076,Rocketship Redwood City
24,132084,Alliance Marine - Innovation and Technology 6-12 Complex
24,132100,Aspire Richmond Ca. College Preparatory Academy
24,132118,Aspire Richmond Technology Academy
24,132126,Bert Corona Charter High
24,132183,The New School of San Francisco
24,132233,John Henry High
24,132274,Alpha Cindy Avitia High
24,132282,Ednovate - East College Prep
24,132399,Golden Valley Orchard
24,132415,John McCandless Charter
24,132464,Empowering Possibilities International Charter
24,132472,California Pacific Charter - San Diego
24,132506,Cabrillo Point Academy
24,132514,Francophone Charter School of Oakland
24,132530,Voices College-Bound Language Academy at Mt. Pleasant
24,132597,Evergreen Institute of Excellence
24,132605,Valiente College Preparatory Charter
24,132613,Vista Heritage Global Academy
24,132654,California Pacific Charter- Los Angeles
24,132662,Denair Elementary Charter Academy
24,132845,Today's Fresh Start-Compton
24,132910,College and Career Preparatory Academy
24,132928,Anahuacalmecac International University Preparatory of North America
24,132936,Chawanakee Academy Charter
24,132944,Redding STEM Academy
24,132977,Sutter Peak Charter Academy
24,133116,Insight @ San Joaquin
24,133272,PUC Triumph Charter Academy and PUC Triumph Charter High
24,133280,PUC Nueva Esperanza Charter Academy
24,133298,PUC CALS Middle School and Early College High
24,133496,Rocketship Rising Stars
24,133637,Summit Public School: Tamalpais
24,133678,Aspire Benjamin Holt Middle
24,133686,Equitas Academy 4
24,133694,Valor Academy Elementary
24,133702,New Los Angeles Charter Elementary
24,133710,Girls Athletic Leadership School Los Angeles
24,133785,Oxford Preparatory Academy - Saddleback Valley
24,133793,Accelerated Charter High
24,133868,Rise Kohyang High
